customer_id,age,location,transaction_frequency,average_transaction_value,merchant_categories,total_spend,account_age_days,preferred_payment_methods,last_transaction_date,created_at,updated_at
f9e9418ceb481345,18,Quezon City,57,559.17,Dining|Entertainment|Gaming,34098.81,124,Prepaid Card|E-wallet Balance,2026-03-22T13:08:13.964804,2025-11-23T13:08:13.964807,2026-03-27T13:08:13.964807
fea5f4d1b1961b38,18,Manila,62,558.52,Entertainment|Dining|Gaming,33219.16,1060,E-wallet Balance|Prepaid Card,2026-03-08T13:08:13.964827,2023-05-02T13:08:13.964829,2026-03-27T13:08:13.964830
4631de51029a0c1d,18,Quezon City,49,469.33,Dining|Entertainment|Gaming,23370.8,186,Prepaid Card|E-wallet Balance,2026-03-14T13:08:13.964850,2025-09-22T13:08:13.964852,2026-03-27T13:08:13.964853
10755b78765d89a6,18,Quezon City,52,258.12,Gaming|Dining|Entertainment,15009.48,398,Prepaid Card|E-wallet Balance,2026-03-24T13:08:13.964873,2025-02-22T13:08:13.964875,2026-03-27T13:08:13.964876
37ecb80167dee756,18,Quezon City,43,416.12,Gaming|Entertainment|Dining,19488.92,1030,E-wallet Balance|Prepaid Card,2026-03-21T13:08:13.964896,2023-06-01T13:08:13.964898,2026-03-27T13:08:13.964899
8e44ff1ab5992968,18,Manila,62,353.41,Gaming|Entertainment|Dining,18007.85,707,E-wallet Balance|Prepaid Card,2026-03-17T13:08:13.964918,2024-04-19T13:08:13.964920,2026-03-27T13:08:13.964921
0205fe24ae924788,18,Quezon City,41,483.4,Gaming|Dining|Entertainment,16679.95,88,Prepaid Card|E-wallet Balance,2026-03-19T13:08:13.964941,2025-12-29T13:08:13.964943,2026-03-27T13:08:13.964944
9bc7c094258bedf3,18,Quezon City,57,401.92,Gaming|Entertainment|Dining,24161.74,1031,E-wallet Balance|Prepaid Card,2026-03-12T13:08:13.964964,2023-05-31T13:08:13.964966,2026-03-27T13:08:13.964967
cacbd4ebf9994dd5,18,Manila,68,212.52,Dining|Gaming|Entertainment,14618.32,589,E-wallet Balance|Prepaid Card,2026-03-09T13:08:13.964986,2024-08-15T13:08:13.964989,2026-03-27T13:08:13.964989
1c2b1741900696dc,18,Manila,42,550.43,Entertainment|Gaming|Dining,26036.83,104,Prepaid Card|E-wallet Balance,2026-03-25T13:08:13.965009,2025-12-13T13:08:13.965011,2026-03-27T13:08:13.965012
24a8873be71210c3,18,Pasig,59,319.0,Gaming|Entertainment|Dining,19452.25,733,E-wallet Balance|Prepaid Card,2026-03-21T13:08:13.965032,2024-03-24T13:08:13.965034,2026-03-27T13:08:13.965035
141c931a44a0024f,18,Quezon City,49,583.23,Entertainment|Dining|Gaming,30468.48,66,Prepaid Card|E-wallet Balance,2026-03-16T13:08:13.965055,2026-01-20T13:08:13.965057,2026-03-27T13:08:13.965058
334b58fb1850d7db,18,Pasig,64,355.04,Dining|Entertainment|Gaming,24748.68,1040,E-wallet Balance|Prepaid Card,2026-03-23T13:08:13.965078,2023-05-22T13:08:13.965080,2026-03-27T13:08:13.965081
73b7de179726b219,18,Pasig,65,577.51,Dining|Entertainment|Gaming,41846.26,148,E-wallet Balance|Prepaid Card,2026-03-06T13:08:13.965102,2025-10-30T13:08:13.965104,2026-03-27T13:08:13.965105
851ef405c42c0b6e,18,Manila,69,536.91,Gaming|Dining|Entertainment,30132.81,378,Prepaid Card|E-wallet Balance,2026-03-03T13:08:13.965126,2025-03-14T13:08:13.965128,2026-03-27T13:08:13.965129
af05e6be338707e5,18,Quezon City,40,220.03,Dining|Entertainment|Gaming,7889.27,591,E-wallet Balance|Prepaid Card,2026-02-26T13:08:13.965149,2024-08-13T13:08:13.965151,2026-03-27T13:08:13.965152
2be51d3edfc4870b,18,Quezon City,63,268.68,Entertainment|Gaming|Dining,15476.84,156,E-wallet Balance|Prepaid Card,2026-03-11T13:08:13.965172,2025-10-22T13:08:13.965174,2026-03-27T13:08:13.965175
4f8ed365aa8e370d,18,Manila,56,408.77,Dining|Entertainment|Gaming,19460.49,394,Prepaid Card|E-wallet Balance,2026-03-07T13:08:13.965195,2025-02-26T13:08:13.965197,2026-03-27T13:08:13.965198
5e1a81b986e3f6fb,18,Manila,66,345.5,Gaming|Dining|Entertainment,21938.79,129,E-wallet Balance|Prepaid Card,2026-03-20T13:08:13.965218,2025-11-18T13:08:13.965220,2026-03-27T13:08:13.965220
2441909e883a881f,18,Quezon City,62,429.12,Entertainment|Dining|Gaming,30217.23,554,Prepaid Card|E-wallet Balance,2026-03-26T13:08:13.965240,2024-09-19T13:08:13.965242,2026-03-27T13:08:13.965243
ecc1f309838c7632,18,Manila,61,385.69,Entertainment|Gaming|Dining,21228.93,925,Prepaid Card|E-wallet Balance,2026-03-16T13:08:13.965263,2023-09-14T13:08:13.965265,2026-03-27T13:08:13.965265
df45473ad2e57280,18,Quezon City,61,341.64,Entertainment|Gaming|Dining,19287.7,822,Prepaid Card|E-wallet Balance,2026-03-14T13:08:13.965286,2023-12-26T13:08:13.965288,2026-03-27T13:08:13.965289
13805ce35698b897,18,Manila,58,511.72,Entertainment|Gaming|Dining,26635.33,518,Prepaid Card|E-wallet Balance,2026-03-26T13:08:13.965308,2024-10-25T13:08:13.965310,2026-03-27T13:08:13.965311
7d53ea54e52a8859,18,Manila,50,267.63,Dining|Entertainment|Gaming,11150.31,895,E-wallet Balance|Prepaid Card,2026-03-10T13:08:13.965331,2023-10-14T13:08:13.965333,2026-03-27T13:08:13.965333
07de87d9809f56be,18,Manila,49,488.06,Entertainment|Gaming|Dining,24523.92,1092,E-wallet Balance|Prepaid Card,2026-03-15T13:08:13.965353,2023-03-31T13:08:13.965355,2026-03-27T13:08:13.965356
191642556f343e50,18,Manila,57,290.57,Dining|Gaming|Entertainment,15829.73,170,E-wallet Balance|Prepaid Card,2026-03-23T13:08:13.965375,2025-10-08T13:08:13.965378,2026-03-27T13:08:13.965378
fe5dccc4711a7ed4,18,Quezon City,56,584.32,Gaming|Entertainment|Dining,33359.15,125,E-wallet Balance|Prepaid Card,2026-03-20T13:08:13.965398,2025-11-22T13:08:13.965400,2026-03-27T13:08:13.965401
81bf5b6a7055d700,18,Quezon City,69,537.8,Dining|Gaming|Entertainment,35616.47,760,Prepaid Card|E-wallet Balance,2026-03-15T13:08:13.965421,2024-02-26T13:08:13.965423,2026-03-27T13:08:13.965424
ed83104e02eb0219,18,Quezon City,51,444.02,Entertainment|Dining|Gaming,22144.19,905,E-wallet Balance|Prepaid Card,2026-03-07T13:08:13.965443,2023-10-04T13:08:13.965445,2026-03-27T13:08:13.965446
d6521d539af50294,59,Iloilo City,8,954.67,Transportation|Groceries|Healthcare,8878.37,1011,Debit Card|Cash-in,2026-03-07T13:08:13.965473,2023-06-20T13:08:13.965475,2026-03-27T13:08:13.965476
317e223a08c11a71,59,Davao City,10,985.23,Healthcare|Transportation|Groceries,9822.62,872,Debit Card|Cash-in,2026-03-07T13:08:13.965497,2023-11-06T13:08:13.965499,2026-03-27T13:08:13.965500
4b8f5d6b629b98af,59,Davao City,14,968.01,Groceries|Transportation|Healthcare,15020.33,346,Debit Card|Cash-in,2026-03-26T13:08:13.965520,2025-04-15T13:08:13.965522,2026-03-27T13:08:13.965523
5438c390c71015ce,59,Cebu City,11,734.96,Groceries|Transportation|Healthcare,8590.61,709,Debit Card|Cash-in,2026-03-19T13:08:13.965544,2024-04-17T13:08:13.965546,2026-03-27T13:08:13.965547
6001cfe4f7f53136,59,Davao City,6,1348.28,Transportation|Healthcare|Groceries,9302.96,1088,Cash-in|Debit Card,2026-03-21T13:08:13.965567,2023-04-04T13:08:13.965569,2026-03-27T13:08:13.965569
faa365098d6ab3b9,59,Cebu City,13,1496.49,Transportation|Healthcare|Groceries,16672.53,747,Debit Card|Cash-in,2026-03-18T13:08:13.965589,2024-03-10T13:08:13.965591,2026-03-27T13:08:13.965592
ebe3c3b98a2a8eef,59,Cebu City,7,1160.81,Groceries|Healthcare|Transportation,8169.47,162,Cash-in|Debit Card,2026-03-27T13:08:13.965612,2025-10-16T13:08:13.965614,2026-03-27T13:08:13.965615
341177f71d2eb065,59,Davao City,8,712.23,Groceries|Transportation|Healthcare,4730.63,640,Cash-in|Debit Card,2026-03-07T13:08:13.965635,2024-06-25T13:08:13.965637,2026-03-27T13:08:13.965638
673daf8b3df94157,59,Cebu City,12,769.53,Healthcare|Groceries|Transportation,7967.66,143,Cash-in|Debit Card,2026-03-21T13:08:13.965658,2025-11-04T13:08:13.965660,2026-03-27T13:08:13.965661
aafcb0cd6afab09f,59,Davao City,8,1378.96,Groceries|Healthcare|Transportation,10666.74,106,Cash-in|Debit Card,2026-03-20T13:08:13.965682,2025-12-11T13:08:13.965684,2026-03-27T13:08:13.965685
b077fab745019a78,59,Davao City,12,666.13,Transportation|Healthcare|Groceries,6555.8,270,Cash-in|Debit Card,2026-03-16T13:08:13.965705,2025-06-30T13:08:13.965708,2026-03-27T13:08:13.965708
adfeb03de8f93317,59,Iloilo City,7,1183.7,Transportation|Healthcare|Groceries,6633.8,451,Cash-in|Debit Card,2026-03-14T13:08:13.965729,2024-12-31T13:08:13.965731,2026-03-27T13:08:13.965732
371c7d981f319397,59,Davao City,14,1490.83,Healthcare|Groceries|Transportation,24774.2,188,Debit Card|Cash-in,2026-03-19T13:08:13.965753,2025-09-20T13:08:13.965755,2026-03-27T13:08:13.965756
5121c1331a33237b,59,Bacolod,8,1359.2,Healthcare|Groceries|Transportation,10473.2,152,Cash-in|Debit Card,2026-03-06T13:08:13.965776,2025-10-26T13:08:13.965779,2026-03-27T13:08:13.965779
81b9bdcf573fe522,59,Iloilo City,14,1433.92,Transportation|Groceries|Healthcare,16830.47,205,Cash-in|Debit Card,2026-03-26T13:08:13.965800,2025-09-03T13:08:13.965802,2026-03-27T13:08:13.965803
b5eda53794bd3326,59,Davao City,8,1307.78,Transportation|Healthcare|Groceries,10219.21,776,Debit Card|Cash-in,2026-03-09T13:08:13.965823,2024-02-10T13:08:13.965825,2026-03-27T13:08:13.965826
ab45e5715ad2721e,59,Iloilo City,10,1233.54,Transportation|Healthcare|Groceries,13089.82,629,Debit Card|Cash-in,2026-03-27T13:08:13.965846,2024-07-06T13:08:13.965848,2026-03-27T13:08:13.965849
fe3d0b3a1c52ff29,59,Davao City,8,502.73,Healthcare|Groceries|Transportation,3280.32,418,Cash-in|Debit Card,2026-03-05T13:08:13.965868,2025-02-02T13:08:13.965870,2026-03-27T13:08:13.965871
05aaa93e25ea2dd5,59,Davao City,11,1235.54,Healthcare|Transportation|Groceries,11464.64,868,Cash-in|Debit Card,2026-02-26T13:08:13.965891,2023-11-10T13:08:13.965893,2026-03-27T13:08:13.965894
81af73ea1dd7b5cb,59,Davao City,7,1238.57,Groceries|Transportation|Healthcare,9107.47,331,Debit Card|Cash-in,2026-03-19T13:08:13.965913,2025-04-30T13:08:13.965915,2026-03-27T13:08:13.965916
cea17a9da95ddc03,59,Iloilo City,10,692.35,Transportation|Groceries|Healthcare,6748.34,437,Cash-in|Debit Card,2026-03-16T13:08:13.965936,2025-01-14T13:08:13.965938,2026-03-27T13:08:13.965938
32cef37c74faaaec,59,Cebu City,12,1162.86,Groceries|Transportation|Healthcare,13786.42,1091,Debit Card|Cash-in,2026-03-15T13:08:13.965958,2023-04-01T13:08:13.965960,2026-03-27T13:08:13.965961
0e8e38c70877ed9e,59,Cebu City,6,1478.86,Transportation|Healthcare|Groceries,7349.73,1028,Debit Card|Cash-in,2026-03-12T13:08:13.965981,2023-06-03T13:08:13.965983,2026-03-27T13:08:13.965984
8bbf436edc190b49,59,Davao City,13,959.63,Healthcare|Transportation|Groceries,13703.6,51,Debit Card|Cash-in,2026-02-28T13:08:13.966004,2026-02-04T13:08:13.966006,2026-03-27T13:08:13.966007
531576042585bb14,59,Iloilo City,11,546.93,Healthcare|Groceries|Transportation,5842.94,970,Cash-in|Debit Card,2026-03-23T13:08:13.966028,2023-07-31T13:08:13.966030,2026-03-27T13:08:13.966031
939867ebf4db571a,59,Davao City,7,511.14,Transportation|Groceries|Healthcare,2938.73,380,Cash-in|Debit Card,2026-03-18T13:08:13.966050,2025-03-12T13:08:13.966053,2026-03-27T13:08:13.966053
76559ecf12df8b7f,59,Iloilo City,6,1093.38,Transportation|Groceries|Healthcare,6537.91,474,Cash-in|Debit Card,2026-03-01T13:08:13.966074,2024-12-08T13:08:13.966076,2026-03-27T13:08:13.966077
c96498fff2bb4ad3,59,Cebu City,10,605.82,Groceries|Healthcare|Transportation,6329.28,539,Debit Card|Cash-in,2026-03-10T13:08:13.966099,2024-10-04T13:08:13.966101,2026-03-27T13:08:13.966101
1120d5edebda7bee,59,Davao City,9,1427.11,Transportation|Healthcare|Groceries,10776.87,846,Cash-in|Debit Card,2026-03-06T13:08:13.966121,2023-12-02T13:08:13.966123,2026-03-27T13:08:13.966124
fa18de7e1bb939f2,59,Davao City,7,1156.05,Transportation|Healthcare|Groceries,9310.38,951,Debit Card|Cash-in,2026-03-27T13:08:13.966144,2023-08-19T13:08:13.966146,2026-03-27T13:08:13.966147
de6546d1f3225efc,59,Davao City,7,775.47,Healthcare|Groceries|Transportation,6111.57,353,Debit Card|Cash-in,2026-03-26T13:08:13.966167,2025-04-08T13:08:13.966170,2026-03-27T13:08:13.966170
1ab76291564116ad,59,Bacolod,11,515.77,Groceries|Healthcare|Transportation,5762.79,78,Cash-in|Debit Card,2026-02-27T13:08:13.966190,2026-01-08T13:08:13.966192,2026-03-27T13:08:13.966193
de003c719cfebd91,59,Davao City,7,1385.55,Healthcare|Transportation|Groceries,9087.08,80,Debit Card|Cash-in,2026-03-08T13:08:13.966213,2026-01-06T13:08:13.966215,2026-03-27T13:08:13.966216
ab5a53dbf7045c90,59,Davao City,12,725.78,Transportation|Groceries|Healthcare,8870.35,458,Cash-in|Debit Card,2026-03-20T13:08:13.966236,2024-12-24T13:08:13.966238,2026-03-27T13:08:13.966239
1848d8f9c5a80570,59,Cebu City,10,1414.66,Groceries|Transportation|Healthcare,11486.81,333,Debit Card|Cash-in,2026-03-21T13:08:13.966258,2025-04-28T13:08:13.966261,2026-03-27T13:08:13.966261
976062c173f1111c,59,Iloilo City,14,1402.12,Groceries|Healthcare|Transportation,17603.89,651,Debit Card|Cash-in,2026-03-16T13:08:13.966281,2024-06-14T13:08:13.966283,2026-03-27T13:08:13.966284
2773cb02de3b35f8,59,Cebu City,7,1227.16,Groceries|Transportation|Healthcare,7391.56,179,Cash-in|Debit Card,2026-02-27T13:08:13.966303,2025-09-29T13:08:13.966305,2026-03-27T13:08:13.966306
9abd4a2eb5fb564a,59,Davao City,6,1452.94,Healthcare|Groceries|Transportation,7759.78,991,Cash-in|Debit Card,2026-03-27T13:08:13.966325,2023-07-10T13:08:13.966327,2026-03-27T13:08:13.966328
78454433e3f3b789,59,Cebu City,10,993.15,Groceries|Healthcare|Transportation,9896.93,360,Cash-in|Debit Card,2026-03-04T13:08:13.966348,2025-04-01T13:08:13.966350,2026-03-27T13:08:13.966351
624eb4754b7b7eb3,59,Cebu City,6,1305.46,Groceries|Healthcare|Transportation,6775.5,602,Cash-in|Debit Card,2026-03-06T13:08:13.966370,2024-08-02T13:08:13.966372,2026-03-27T13:08:13.966373
562e30c91db9b3e8,59,Cebu City,14,1211.25,Transportation|Groceries|Healthcare,17667.98,778,Debit Card|Cash-in,2026-02-28T13:08:13.966392,2024-02-08T13:08:13.966394,2026-03-27T13:08:13.966395
43a608545743dfea,59,Cebu City,9,1330.56,Groceries|Transportation|Healthcare,10127.11,856,Debit Card|Cash-in,2026-02-28T13:08:13.966415,2023-11-22T13:08:13.966417,2026-03-27T13:08:13.966417
10c02483f9115ee4,59,Iloilo City,7,857.04,Transportation|Groceries|Healthcare,4876.83,1014,Debit Card|Cash-in,2026-03-06T13:08:13.966437,2023-06-17T13:08:13.966439,2026-03-27T13:08:13.966440
e778d2325192071b,59,Iloilo City,5,1028.57,Groceries|Healthcare|Transportation,5999.98,903,Debit Card|Cash-in,2026-03-20T13:08:13.966460,2023-10-06T13:08:13.966462,2026-03-27T13:08:13.966463
2ee476f66c1467b6,59,Davao City,13,1145.14,Healthcare|Groceries|Transportation,17165.07,723,Debit Card|Cash-in,2026-02-27T13:08:13.966482,2024-04-03T13:08:13.966484,2026-03-27T13:08:13.966485
e28e893d8fb62464,59,Cebu City,9,843.7,Healthcare|Transportation|Groceries,6151.57,688,Cash-in|Debit Card,2026-03-23T13:08:13.966504,2024-05-08T13:08:13.966506,2026-03-27T13:08:13.966507
83c7263e432a79f8,59,Cebu City,8,851.78,Transportation|Healthcare|Groceries,6398.09,50,Debit Card|Cash-in,2026-03-19T13:08:13.966527,2026-02-05T13:08:13.966529,2026-03-27T13:08:13.966530
8439e5aacfb16ba1,59,Cebu City,11,1146.55,Healthcare|Groceries|Transportation,12660.15,430,Debit Card|Cash-in,2026-03-09T13:08:13.966549,2025-01-21T13:08:13.966551,2026-03-27T13:08:13.966551
d8deeae750d8757f,59,Bacolod,9,1338.79,Transportation|Groceries|Healthcare,12413.71,1079,Cash-in|Debit Card,2026-03-20T13:08:13.966571,2023-04-13T13:08:13.966573,2026-03-27T13:08:13.966574
2fb498caddae1926,59,Bacolod,5,1407.35,Transportation|Groceries|Healthcare,8265.6,671,Debit Card|Cash-in,2026-03-02T13:08:13.966593,2024-05-25T13:08:13.966595,2026-03-27T13:08:13.966596
609da099b8350a1f,47,Makati,147,14300.76,Wholesale|Business|Shopping,2517523.75,981,Bank Transfer|Credit Card,2026-02-26T13:08:13.966618,2023-07-20T13:08:13.966620,2026-03-27T13:08:13.966620
961e7f9671bcfa35,37,Makati,148,12012.21,Shopping|Business|Wholesale,2015054.51,927,Bank Transfer|Credit Card,2026-03-06T13:08:13.966640,2023-09-12T13:08:13.966643,2026-03-27T13:08:13.966643
f78a363a41006e15,35,BGC,147,12934.6,Shopping|Business|Wholesale,1907762.13,394,Bank Transfer|Credit Card,2026-03-05T13:08:13.966663,2025-02-26T13:08:13.966665,2026-03-27T13:08:13.966666
d2e90fd53e724ffe,33,Quezon City,147,10267.96,Wholesale|Business|Shopping,1624618.48,317,Bank Transfer|Credit Card,2026-03-21T13:08:13.966685,2025-05-14T13:08:13.966687,2026-03-27T13:08:13.966688
0800cfe89919a1a6,31,BGC,148,13672.52,Shopping|Wholesale|Business,1914911.24,95,Credit Card|Bank Transfer,2026-03-27T13:08:13.966708,2025-12-22T13:08:13.966710,2026-03-27T13:08:13.966710
83da0f97780e8cb7,45,Makati,147,12908.0,Shopping|Business|Wholesale,2015278.18,274,Bank Transfer|Credit Card,2026-03-24T13:08:13.966730,2025-06-26T13:08:13.966733,2026-03-27T13:08:13.966733
b018d075b4fea19f,41,BGC,148,10895.06,Business|Wholesale|Shopping,1646445.68,1004,Credit Card|Bank Transfer,2026-02-27T13:08:13.966753,2023-06-27T13:08:13.966755,2026-03-27T13:08:13.966756
ef6fb61d1870822e,37,Makati,146,12969.63,Shopping|Business|Wholesale,1583854.66,543,Bank Transfer|Credit Card,2026-03-15T13:08:13.966775,2024-09-30T13:08:13.966777,2026-03-27T13:08:13.966778
83fd442d9c10caff,45,Makati,149,12774.65,Shopping|Business|Wholesale,2066491.33,449,Bank Transfer|Credit Card,2026-03-14T13:08:13.966797,2025-01-02T13:08:13.966799,2026-03-27T13:08:13.966800
46685067f1712606,46,Quezon City,145,10251.98,Shopping|Wholesale|Business,1239725.13,51,Credit Card|Bank Transfer,2026-03-23T13:08:13.966823,2026-02-04T13:08:13.966825,2026-03-27T13:08:13.966826
aaca61a3f4011dca,39,Makati,146,11646.62,Wholesale|Business|Shopping,1685990.96,211,Bank Transfer|Credit Card,2026-03-04T13:08:13.966847,2025-08-28T13:08:13.966849,2026-03-27T13:08:13.966850
a22c4ac941d1d16d,41,Makati,146,12148.44,Wholesale|Shopping|Business,1578812.82,581,Credit Card|Bank Transfer,2026-03-23T13:08:13.966871,2024-08-23T13:08:13.966873,2026-03-27T13:08:13.966874
75148127f1a78ce5,34,Quezon City,147,12506.79,Wholesale|Shopping|Business,1722518.95,977,Bank Transfer|Credit Card,2026-03-20T13:08:13.966897,2023-07-24T13:08:13.966900,2026-03-27T13:08:13.966900
d14badac9fb9c795,38,BGC,148,14350.86,Wholesale|Business|Shopping,2251714.73,954,Bank Transfer|Credit Card,2026-03-06T13:08:13.966922,2023-08-16T13:08:13.966924,2026-03-27T13:08:13.966925
1a99160bd510d38d,43,Makati,146,11885.19,Shopping|Business|Wholesale,1635173.07,750,Credit Card|Bank Transfer,2026-03-25T13:08:13.966945,2024-03-07T13:08:13.966948,2026-03-27T13:08:13.966948
55ee3bece3dcb6a8,32,BGC,146,10170.52,Shopping|Wholesale|Business,1222841.07,217,Credit Card|Bank Transfer,2026-02-27T13:08:13.966971,2025-08-22T13:08:13.966973,2026-03-27T13:08:13.966973
a13345e65f89a87c,30,Quezon City,146,13501.69,Shopping|Business|Wholesale,1583974.67,970,Credit Card|Bank Transfer,2026-03-26T13:08:13.966994,2023-07-31T13:08:13.966996,2026-03-27T13:08:13.966997
6b16e485329b5924,35,BGC,146,14643.54,Shopping|Wholesale|Business,2406687.36,735,Bank Transfer|Credit Card,2026-03-11T13:08:13.967017,2024-03-22T13:08:13.967019,2026-03-27T13:08:13.967020
e5ee18e0b9f9af5c,32,Makati,149,10612.05,Wholesale|Business|Shopping,1618006.75,224,Bank Transfer|Credit Card,2026-03-22T13:08:13.967040,2025-08-15T13:08:13.967042,2026-03-27T13:08:13.967043
7d9f6c679b1b88bd,31,Quezon City,147,11971.37,Business|Shopping|Wholesale,1618139.57,535,Bank Transfer|Credit Card,2026-03-12T13:08:13.967063,2024-10-08T13:08:13.967065,2026-03-27T13:08:13.967065
d0515c5efccb25c1,44,Makati,149,10831.99,Wholesale|Business|Shopping,1612756.63,698,Bank Transfer|Credit Card,2026-03-01T13:08:13.967085,2024-04-28T13:08:13.967087,2026-03-27T13:08:13.967088
67169bab41d7e5de,47,Quezon City,148,13429.33,Wholesale|Business|Shopping,1798786.06,472,Credit Card|Bank Transfer,2026-03-21T13:08:13.967107,2024-12-10T13:08:13.967109,2026-03-27T13:08:13.967110
459b7b6d270eee54,33,Makati,147,13086.65,Wholesale|Shopping|Business,2209503.42,698,Bank Transfer|Credit Card,2026-03-22T13:08:13.967129,2024-04-28T13:08:13.967131,2026-03-27T13:08:13.967132
9ad8fd5f2f312cfa,45,Quezon City,149,11794.64,Shopping|Wholesale|Business,1950182.19,732,Credit Card|Bank Transfer,2026-03-09T13:08:13.967151,2024-03-25T13:08:13.967153,2026-03-27T13:08:13.967154
662300889cc605a1,34,Makati,148,14250.59,Shopping|Wholesale|Business,2445085.44,1029,Bank Transfer|Credit Card,2026-03-22T13:08:13.967174,2023-06-02T13:08:13.967176,2026-03-27T13:08:13.967177
