customer_id,age,location,transaction_frequency,average_transaction_value,merchant_categories,total_spend,account_age_days,preferred_payment_methods,last_transaction_date,created_at,updated_at
12919418d1611313,40,BGC,67,-500.0,Shopping|Entertainment|Dining,348159.56,184,E-wallet Balance|Credit Card,2026-03-14T13:08:13.984055,2025-09-24T13:08:13.984057,2026-03-27T13:08:13.984057
3a67335df4dddec6,43,BGC,95,4396.19,Entertainment|Dining|Shopping,349076.97,540,E-wallet Balance|Credit Card,2026-03-13T13:08:13.984078,2024-10-03T13:08:13.984080,2026-03-27T13:08:13.984081
3bdbf8a7573f9e28,40,Taguig,74,3481.65,Dining|Entertainment|Shopping,218470.09,206,E-wallet Balance|Credit Card,2026-03-21T13:08:13.984101,2025-09-02T13:08:13.984103,2026-03-27T13:08:13.984104
75a5e3f2c4fc7233,38,Taguig,89,3957.05,Dining|Entertainment|Shopping,403442.41,776,E-wallet Balance|Credit Card,2026-03-15T13:08:13.984123,2024-02-10T13:08:13.984126,2026-03-27T13:08:13.984126
5006f04322b02bc3,38,Taguig,66,3148.28,Entertainment|Shopping|Dining,188630.72,153,Credit Card|E-wallet Balance,2026-03-22T13:08:13.984146,2025-10-25T13:08:13.984148,2026-03-27T13:08:13.984149
5db8f74dc05f57ad,39,Taguig,73,3876.38,Shopping|Entertainment|Dining,253960.05,872,E-wallet Balance|Credit Card,2026-03-26T13:08:13.984168,2023-11-06T13:08:13.984170,2026-03-27T13:08:13.984171
76492ffb0058ed9a,43,BGC,65,2973.99,Dining|Entertainment|Shopping,199063.38,466,Credit Card|E-wallet Balance,2026-03-21T13:08:13.984191,2024-12-16T13:08:13.984193,2026-03-27T13:08:13.984194
6eac0e744cfcb7ae,36,Makati,51,2262.41,Dining|Entertainment|Shopping,113995.14,362,Credit Card|E-wallet Balance,2026-03-05T13:08:13.984213,2025-03-30T13:08:13.984215,2026-03-27T13:08:13.984216
bb95f4be348d2cf5,40,BGC,79,2691.2,Entertainment|Shopping|Dining,236228.44,498,Credit Card|E-wallet Balance,2026-03-03T13:08:13.984235,2024-11-14T13:08:13.984237,2026-03-27T13:08:13.984238
36ade1af07de39db,30,Makati,70,2053.88,Dining|Shopping|Entertainment,160637.97,130,Credit Card|E-wallet Balance,2026-03-23T13:08:13.984259,2025-11-17T13:08:13.984261,2026-03-27T13:08:13.984262
b726b0fc160d5ab9,38,Makati,-10,3605.71,Dining|Shopping|Entertainment,242075.94,275,Credit Card|E-wallet Balance,2026-03-21T13:08:13.984282,2025-06-25T13:08:13.984284,2026-03-27T13:08:13.984285
1c5eb1c4fb78090a,34,BGC,92,2464.91,Entertainment|Shopping|Dining,220708.89,976,E-wallet Balance|Credit Card,2026-03-23T13:08:13.984304,2023-07-25T13:08:13.984306,2026-03-27T13:08:13.984306
74983d3c7f4c2c1b,39,BGC,51,2561.28,Entertainment|Dining|Shopping,151887.42,86,E-wallet Balance|Credit Card,2026-03-26T13:08:13.984326,2025-12-31T13:08:13.984328,2026-03-27T13:08:13.984328
ec82e96e3234684b,33,Makati,97,3709.01,Entertainment|Shopping|Dining,335835.95,716,E-wallet Balance|Credit Card,2026-03-06T13:08:13.984347,2024-04-10T13:08:13.984349,2026-03-27T13:08:13.984350
0f0a1242c7cc425d,32,BGC,88,4405.39,Shopping|Dining|Entertainment,412347.8,1089,Credit Card|E-wallet Balance,2026-03-23T13:08:13.984369,2023-04-03T13:08:13.984371,2026-03-27T13:08:13.984372
1fa83d6887653c5a,40,Makati,78,4237.8,Dining|Entertainment|Shopping,355861.98,1086,Credit Card|E-wallet Balance,2026-03-17T13:08:13.984391,2023-04-06T13:08:13.984393,2026-03-27T13:08:13.984394
e465d429a4456187,44,Makati,83,2222.03,Shopping|Entertainment|Dining,185594.81,1072,E-wallet Balance|Credit Card,2026-03-10T13:08:13.984413,2023-04-20T13:08:13.984415,2026-03-27T13:08:13.984416
c7f2f8bbd253de27,40,BGC,77,4526.13,Entertainment|Shopping|Dining,292505.56,113,Credit Card|E-wallet Balance,2026-03-12T13:08:13.984436,2025-12-04T13:08:13.984438,2026-03-27T13:08:13.984439
d165d12bd8955bfa,30,Taguig,56,2306.1,Shopping|Dining|Entertainment,116566.26,826,Credit Card|E-wallet Balance,2026-03-08T13:08:13.984458,2023-12-22T13:08:13.984460,2026-03-27T13:08:13.984461
b70f77891553c2e2,34,BGC,57,3307.24,Entertainment|Dining|Shopping,211208.32,124,Credit Card|E-wallet Balance,2026-03-21T13:08:13.984481,2025-11-23T13:08:13.984483,2026-03-27T13:08:13.984484
b022acdeeb8868a7,35,Taguig,61,4078.0,Entertainment|Dining|Shopping,216293.7,887,Credit Card|E-wallet Balance,2026-03-02T13:08:13.984503,2023-10-22T13:08:13.984506,2026-03-27T13:08:13.984506
1a90c45cd930e857,39,BGC,60,2463.84,Shopping|Dining|Entertainment,147572.14,789,E-wallet Balance|Credit Card,2026-03-27T13:08:13.984526,2024-01-28T13:08:13.984528,2026-03-27T13:08:13.984528
9dbf436ee7e8ab19,38,Makati,59,3100.01,Shopping|Entertainment|Dining,164635.54,855,E-wallet Balance|Credit Card,2026-03-19T13:08:13.984548,2023-11-23T13:08:13.984550,2026-03-27T13:08:13.984551
0893b0d4eb24039a,34,Makati,-10,3524.34,Shopping|Entertainment|Dining,160193.1,814,Credit Card|E-wallet Balance,2026-02-28T13:08:13.984569,2024-01-03T13:08:13.984571,2026-03-27T13:08:13.984572
eac32b01838da316,37,BGC,52,4867.14,Dining|Entertainment|Shopping,237633.62,113,Credit Card|E-wallet Balance,2026-03-22T13:08:13.984591,2025-12-04T13:08:13.984593,2026-03-27T13:08:13.984594
d0fefaa55b111bab,44,Makati,97,2500.6,Shopping|Entertainment|Dining,272485.61,212,Credit Card|E-wallet Balance,2026-03-10T13:08:13.984613,2025-08-27T13:08:13.984615,2026-03-27T13:08:13.984616
4035975781b8becc,41,Makati,83,2070.87,Dining|Shopping|Entertainment,192879.32,1040,E-wallet Balance|Credit Card,2026-03-05T13:08:13.984635,2023-05-22T13:08:13.984637,2026-03-27T13:08:13.984637
d6890b9831061ffd,36,Makati,94,3996.8,Dining|Shopping|Entertainment,306935.19,1070,Credit Card|E-wallet Balance,2026-03-13T13:08:13.984656,2023-04-22T13:08:13.984658,2026-03-27T13:08:13.984659
18c3a23e54b6a900,36,Taguig,54,2933.67,Dining|Shopping|Entertainment,164341.04,1058,Credit Card|E-wallet Balance,2026-03-04T13:08:13.984678,2023-05-04T13:08:13.984680,2026-03-27T13:08:13.984681
9b5eac4bbd72f6f2,36,Makati,98,4512.96,Shopping|Dining|Entertainment,420720.95,928,Credit Card|E-wallet Balance,2026-03-09T13:08:13.984700,2023-09-11T13:08:13.984702,2026-03-27T13:08:13.984702
1094d974e9db1195,42,Makati,82,2337.1,Shopping|Entertainment|Dining,183958.91,278,E-wallet Balance|Credit Card,2026-03-06T13:08:13.984721,2025-06-22T13:08:13.984723,2026-03-27T13:08:13.984724
77671a4c96387a63,41,BGC,62,2266.64,Entertainment|Shopping|Dining,153007.45,189,E-wallet Balance|Credit Card,2026-03-17T13:08:13.984743,2025-09-19T13:08:13.984745,2026-03-27T13:08:13.984745
f3b2ed1282bf1e61,43,Taguig,53,2470.28,Shopping|Dining|Entertainment,152181.18,700,Credit Card|E-wallet Balance,2026-03-14T13:08:13.984764,2024-04-26T13:08:13.984766,2026-03-27T13:08:13.984767
89af27c2202d9ecb,43,BGC,78,4796.72,Shopping|Dining|Entertainment,407556.93,252,Credit Card|E-wallet Balance,2026-03-06T13:08:13.984786,2025-07-18T13:08:13.984788,2026-03-27T13:08:13.984789
35ad321036fc3ba0,-1,BGC,57,4431.79,Dining|Shopping|Entertainment,214014.3,162,Credit Card|E-wallet Balance,2026-03-16T13:08:13.984807,2025-10-16T13:08:13.984809,2026-03-27T13:08:13.984810
989f9a30b08cbac8,35,,82,3318.56,Entertainment|Shopping|Dining,315897.74,262,Credit Card|E-wallet Balance,2026-03-17T13:08:13.984829,2025-07-08T13:08:13.984831,2026-03-27T13:08:13.984832
69de00491088f1c1,36,BGC,95,2977.09,Entertainment|Dining|Shopping,251263.53,842,E-wallet Balance|Credit Card,2026-03-07T13:08:13.984850,2023-12-06T13:08:13.984852,2026-03-27T13:08:13.984853
bcfcfb12cea63eca,43,Taguig,97,3777.19,Dining|Shopping|Entertainment,340613.44,225,Credit Card|E-wallet Balance,2026-03-21T13:08:13.984871,2025-08-14T13:08:13.984873,2026-03-27T13:08:13.984874
b236676b3e80a86c,34,Taguig,55,4515.91,Shopping|Entertainment|Dining,226796.03,804,Credit Card|E-wallet Balance,2026-03-24T13:08:13.984893,2024-01-13T13:08:13.984895,2026-03-27T13:08:13.984895
df3809ca999de3e5,44,BGC,75,2490.34,Entertainment|Shopping|Dining,221977.9,479,Credit Card|E-wallet Balance,2026-03-25T13:08:13.984914,2024-12-03T13:08:13.984916,2026-03-27T13:08:13.984917
54ecac9b9bebed7b,39,BGC,54,2552.87,Entertainment|Dining|Shopping,116419.86,317,Credit Card|E-wallet Balance,2026-02-27T13:08:13.984937,2025-05-14T13:08:13.984939,2026-03-27T13:08:13.984940
09dc29f749b6a5d2,43,Makati,73,4092.12,Shopping|Dining|Entertainment,304189.61,1026,E-wallet Balance|Credit Card,2026-03-19T13:08:13.984960,2023-06-05T13:08:13.984962,2026-03-27T13:08:13.984963
b9536b50d7073392,41,Makati,70,4930.11,Shopping|Dining|Entertainment,339491.29,377,E-wallet Balance|Credit Card,2026-03-10T13:08:13.984982,2025-03-15T13:08:13.984984,2026-03-27T13:08:13.984984
db38ffe7c96ecddf,32,BGC,50,3009.37,Dining|Entertainment|Shopping,163467.01,1088,Credit Card|E-wallet Balance,2026-03-19T13:08:13.985003,2023-04-04T13:08:13.985005,2026-03-27T13:08:13.985006
79fd2d16f1ce13ef,39,Makati,53,4946.31,Shopping|Dining|Entertainment,212645.64,614,E-wallet Balance|Credit Card,2026-03-17T13:08:13.985025,2024-07-21T13:08:13.985027,2026-03-27T13:08:13.985028
cd48ebb2dce8ce88,35,Makati,60,2503.54,Shopping|Dining|Entertainment,171519.96,729,E-wallet Balance|Credit Card,2026-03-05T13:08:13.985047,2024-03-28T13:08:13.985049,2026-03-27T13:08:13.985049
ce14eda0e170acd4,32,Makati,73,4877.17,Shopping|Dining|Entertainment,404436.46,618,E-wallet Balance|Credit Card,2026-03-11T13:08:13.985068,2024-07-17T13:08:13.985070,2026-03-27T13:08:13.985071
5d0b850c21059d17,44,,96,3327.18,Dining|Entertainment|Shopping,367569.15,247,Credit Card|E-wallet Balance,2026-03-06T13:08:13.985090,2025-07-23T13:08:13.985092,2026-03-27T13:08:13.985093
5f0dccdb290c8fbb,43,Makati,95,3345.64,Shopping|Entertainment|Dining,346845.04,851,E-wallet Balance|Credit Card,2026-03-19T13:08:13.985111,2023-11-27T13:08:13.985113,2026-03-27T13:08:13.985114
65358f487eafdd66,30,Makati,58,2872.79,Dining|Entertainment|Shopping,175661.98,366,E-wallet Balance|Credit Card,2026-03-15T13:08:13.985133,2025-03-26T13:08:13.985135,2026-03-27T13:08:13.985136
032ea20e9e73d4f2,44,,74,3224.97,Entertainment|Dining|Shopping,217644.91,932,Credit Card|E-wallet Balance,2026-03-05T13:08:13.985155,2023-09-07T13:08:13.985157,2026-03-27T13:08:13.985158
5fe5ebc8ee5b8748,38,Makati,60,3238.4,Entertainment|Dining|Shopping,221666.39,191,Credit Card|E-wallet Balance,2026-03-21T13:08:13.985177,2025-09-17T13:08:13.985179,2026-03-27T13:08:13.985180
89861333edcabb39,37,Taguig,81,2393.18,Shopping|Dining|Entertainment,222469.46,517,E-wallet Balance|Credit Card,2026-03-05T13:08:13.985198,2024-10-26T13:08:13.985200,2026-03-27T13:08:13.985201
b9fcf6a8bfee5b05,33,BGC,86,-500.0,Shopping|Entertainment|Dining,378870.45,258,E-wallet Balance|Credit Card,2026-03-12T13:08:13.985220,2025-07-12T13:08:13.985222,2026-03-27T13:08:13.985223
43bfb16378214104,41,BGC,88,3399.74,Entertainment|Shopping|Dining,257262.42,720,E-wallet Balance|Credit Card,2026-03-12T13:08:13.985241,2024-04-06T13:08:13.985243,2026-03-27T13:08:13.985244
d7892925c4d9a777,35,BGC,81,4343.78,Shopping|Dining|Entertainment,374317.63,587,E-wallet Balance|Credit Card,2026-03-20T13:08:13.985264,2024-08-17T13:08:13.985266,2026-03-27T13:08:13.985266
942edf945f21f922,35,BGC,52,4697.47,Dining|Shopping|Entertainment,214312.46,672,Credit Card|E-wallet Balance,2026-03-25T13:08:13.985285,2024-05-24T13:08:13.985287,2026-03-27T13:08:13.985288
5abadd0d9dde076a,30,Makati,83,4384.75,Entertainment|Dining|Shopping,319805.39,1082,Credit Card|E-wallet Balance,2026-03-08T13:08:13.985307,2023-04-10T13:08:13.985309,2026-03-27T13:08:13.985310
1dd07efd3892e311,30,BGC,58,4637.87,Entertainment|Shopping|Dining,288880.97,991,Credit Card|E-wallet Balance,2026-03-01T13:08:13.985329,2023-07-10T13:08:13.985332,2026-03-27T13:08:13.985333
2aba1f5ad79bb8dd,30,BGC,61,3827.2,Dining|Shopping|Entertainment,267869.15,1035,E-wallet Balance|Credit Card,2026-03-02T13:08:13.985356,2023-05-27T13:08:13.985358,2026-03-27T13:08:13.985359
7af7c08b36c89e2b,35,BGC,99,4555.24,Dining|Shopping|Entertainment,508307.73,567,E-wallet Balance|Credit Card,2026-03-26T13:08:13.985378,2024-09-06T13:08:13.985439,2026-03-27T13:08:13.985441
3626d09f7337bf80,33,Makati,73,2133.13,Dining|Shopping|Entertainment,179700.0,646,E-wallet Balance|Credit Card,2026-03-21T13:08:13.985463,2024-06-19T13:08:13.985465,2026-03-27T13:08:13.985466
d20ce253006c1a59,43,,53,3913.92,Shopping|Entertainment|Dining,176880.47,742,E-wallet Balance|Credit Card,2026-03-22T13:08:13.985485,2024-03-15T13:08:13.985487,2026-03-27T13:08:13.985488
64f3cc58d91fdeea,44,BGC,98,3855.15,Shopping|Entertainment|Dining,357017.17,766,E-wallet Balance|Credit Card,2026-03-22T13:08:13.985507,2024-02-20T13:08:13.985509,2026-03-27T13:08:13.985510
887f8b3300094de8,38,BGC,80,4964.97,Shopping|Dining|Entertainment,343259.21,427,E-wallet Balance|Credit Card,2026-03-15T13:08:13.985529,2025-01-24T13:08:13.985531,2026-03-27T13:08:13.985532
b6d469881b889a53,39,BGC,95,2809.55,Dining|Entertainment|Shopping,279433.51,40,Credit Card|E-wallet Balance,2026-03-27T13:08:13.985551,2026-02-15T13:08:13.985553,2026-03-27T13:08:13.985554
eda36606fd6d9af7,38,Makati,60,3197.34,Shopping|Entertainment|Dining,165480.03,270,E-wallet Balance|Credit Card,2026-03-06T13:08:13.985573,2025-06-30T13:08:13.985575,2026-03-27T13:08:13.985576
cc51fb19cdbfb2de,30,Taguig,58,2469.63,Dining|Shopping|Entertainment,166303.12,929,Credit Card|E-wallet Balance,2026-03-02T13:08:13.985595,2023-09-10T13:08:13.985597,2026-03-27T13:08:13.985598
94bef62ee3733735,37,BGC,56,3031.31,Entertainment|Dining|Shopping,187488.23,671,E-wallet Balance|Credit Card,2026-03-24T13:08:13.985617,2024-05-25T13:08:13.985636,2026-03-27T13:08:13.985642
fa99147153932173,39,Makati,55,2994.07,Entertainment|Shopping|Dining,132903.43,672,Credit Card|E-wallet Balance,2026-03-21T13:08:13.985849,2024-05-24T13:08:13.985859,2026-03-27T13:08:13.985862
44d39241d9182e5c,36,Taguig,94,4376.13,Dining|Shopping|Entertainment,491926.26,595,E-wallet Balance|Credit Card,2026-03-10T13:08:13.985929,2024-08-09T13:08:13.985935,2026-03-27T13:08:13.985936
aa4e3ff75a4a26a1,33,Makati,72,3895.28,Dining|Shopping|Entertainment,250823.41,637,Credit Card|E-wallet Balance,2026-02-28T13:08:13.985992,2024-06-28T13:08:13.985997,2026-03-27T13:08:13.985999
5e8b9c26837c8516,44,BGC,93,4719.55,Shopping|Dining|Entertainment,523961.19,32,Credit Card|E-wallet Balance,2026-03-24T13:08:13.986050,2026-02-23T13:08:13.986055,2026-03-27T13:08:13.986057
287a6348beba2791,41,Makati,72,4233.84,Entertainment|Dining|Shopping,291140.97,1038,Credit Card|E-wallet Balance,2026-03-12T13:08:13.986164,2023-05-24T13:08:13.986178,2026-03-27T13:08:13.986180
c3ec1bf5390c31c6,41,Makati,89,4441.71,Shopping|Entertainment|Dining,349402.38,349,E-wallet Balance|Credit Card,2026-03-21T13:08:13.986233,2025-04-12T13:08:13.986238,2026-03-27T13:08:13.986240
b72b2f279466c095,39,Makati,67,4744.71,Dining|Entertainment|Shopping,299493.33,123,Credit Card|E-wallet Balance,2026-03-22T13:08:13.986326,2025-11-24T13:08:13.986331,2026-03-27T13:08:13.986332
43306eca2e825805,43,Taguig,-10,4518.97,Entertainment|Dining|Shopping,387781.3,319,Credit Card|E-wallet Balance,2026-03-06T13:08:13.986370,2025-05-12T13:08:13.986373,2026-03-27T13:08:13.986374
e2e4a0a238a1c2a1,34,BGC,76,2309.23,Dining|Shopping|Entertainment,174822.95,804,Credit Card|E-wallet Balance,2026-03-11T13:08:13.986399,2024-01-13T13:08:13.986401,2026-03-27T13:08:13.986402
b5a3839cfa426f5c,33,Makati,59,4475.85,Shopping|Entertainment|Dining,247835.84,95,Credit Card|E-wallet Balance,2026-03-22T13:08:13.986425,2025-12-22T13:08:13.986427,2026-03-27T13:08:13.986428
b5eee9bf861f8904,31,Makati,71,3137.95,Entertainment|Shopping|Dining,257357.46,246,Credit Card|E-wallet Balance,2026-03-03T13:08:13.986451,2025-07-24T13:08:13.986453,2026-03-27T13:08:13.986454
40f136ad760d4b41,30,Taguig,79,4295.45,Entertainment|Dining|Shopping,283997.51,191,Credit Card|E-wallet Balance,2026-03-27T13:08:13.986475,2025-09-17T13:08:13.986477,2026-03-27T13:08:13.986478
b8ae9e11029d7c96,36,Makati,63,4523.78,Entertainment|Dining|Shopping,280408.34,219,E-wallet Balance|Credit Card,2026-03-15T13:08:13.986499,2025-08-20T13:08:13.986501,2026-03-27T13:08:13.986502
4dc8f081ca9098e3,33,Makati,58,3542.52,Shopping|Dining|Entertainment,232406.95,681,Credit Card|E-wallet Balance,2026-03-26T13:08:13.986526,2024-05-15T13:08:13.986528,2026-03-27T13:08:13.986529
d910d2d00ee2bb6b,30,BGC,94,4618.72,Entertainment|Shopping|Dining,503176.95,633,Credit Card|E-wallet Balance,2026-03-16T13:08:13.986553,2024-07-02T13:08:13.986555,2026-03-27T13:08:13.986556
61f207080426855b,32,BGC,58,4741.97,Shopping|Dining|Entertainment,296101.73,44,E-wallet Balance|Credit Card,2026-03-22T13:08:13.986578,2026-02-11T13:08:13.986580,2026-03-27T13:08:13.986581
67544e3be783b6a0,44,,-10,3445.63,Shopping|Dining|Entertainment,223831.11,774,Credit Card|E-wallet Balance,2026-03-02T13:08:13.986603,2024-02-12T13:08:13.986605,2026-03-27T13:08:13.986606
4f0f4b3d515bae90,30,BGC,71,3262.0,Dining|Shopping|Entertainment,231373.97,52,Credit Card|E-wallet Balance,2026-03-02T13:08:13.986626,2026-02-03T13:08:13.986629,2026-03-27T13:08:13.986629
8befc9b9b71880ce,39,BGC,87,-500.0,Entertainment|Shopping|Dining,478751.14,1011,E-wallet Balance|Credit Card,2026-03-10T13:08:13.986650,2023-06-20T13:08:13.986652,2026-03-27T13:08:13.986653
d285a937840ae6cc,36,Makati,83,2923.61,Dining|Entertainment|Shopping,284219.23,82,E-wallet Balance|Credit Card,2026-03-25T13:08:13.986674,2026-01-04T13:08:13.986676,2026-03-27T13:08:13.986676
c1e66d7052271b08,43,BGC,67,4690.76,Dining|Shopping|Entertainment,353021.13,702,Credit Card|E-wallet Balance,2026-03-14T13:08:13.986697,2024-04-24T13:08:13.986699,2026-03-27T13:08:13.986700
ccf34146dba22da8,37,Makati,59,4501.44,Shopping|Dining|Entertainment,218036.03,506,Credit Card|E-wallet Balance,2026-03-24T13:08:13.986720,2024-11-06T13:08:13.986722,2026-03-27T13:08:13.986723
d708b67e5c3f07f1,44,Taguig,82,4592.96,Entertainment|Shopping|Dining,430869.22,714,Credit Card|E-wallet Balance,2026-03-24T13:08:13.986744,2024-04-12T13:08:13.986746,2026-03-27T13:08:13.986747
8dc553019bdf3d2f,39,Taguig,59,3289.57,Dining|Entertainment|Shopping,219848.29,901,Credit Card|E-wallet Balance,2026-03-17T13:08:13.986768,2023-10-08T13:08:13.986771,2026-03-27T13:08:13.986771
02b52d75b9d6261c,44,BGC,83,2665.55,Dining|Entertainment|Shopping,180168.57,897,E-wallet Balance|Credit Card,2026-03-19T13:08:13.986792,2023-10-12T13:08:13.986794,2026-03-27T13:08:13.986795
cc821941b948b6bc,34,Makati,91,2474.87,Entertainment|Shopping|Dining,253558.14,473,Credit Card|E-wallet Balance,2026-03-03T13:08:13.986815,2024-12-09T13:08:13.986817,2026-03-27T13:08:13.986818
bea89ebde1d15933,32,,90,2232.1,Shopping|Dining|Entertainment,214838.44,1037,Credit Card|E-wallet Balance,2026-02-26T13:08:13.986873,2023-05-25T13:08:13.986877,2026-03-27T13:08:13.986878
bf41a17a20275d2b,32,Makati,89,2372.64,Shopping|Dining|Entertainment,225847.31,402,Credit Card|E-wallet Balance,2026-02-26T13:08:13.986942,2025-02-18T13:08:13.986945,2026-03-27T13:08:13.986946
60caafc3b92b1bb8,41,Makati,66,4142.86,Entertainment|Dining|Shopping,234878.71,906,Credit Card|E-wallet Balance,2026-03-16T13:08:13.986976,2023-10-03T13:08:13.986978,2026-03-27T13:08:13.986979
b7d015933ee6f9a8,41,Makati,84,4990.93,Shopping|Entertainment|Dining,379647.45,1030,Credit Card|E-wallet Balance,2026-03-10T13:08:13.987002,2023-06-01T13:08:13.987005,2026-03-27T13:08:13.987005
c054e093934c19ff,44,Taguig,73,3491.49,Entertainment|Shopping|Dining,248927.83,648,E-wallet Balance|Credit Card,2026-03-23T13:08:13.987028,2024-06-17T13:08:13.987030,2026-03-27T13:08:13.987031
1e310878368f9fd5,36,Makati,97,4428.8,Dining|Entertainment|Shopping,476575.44,565,Credit Card|E-wallet Balance,2026-03-09T13:08:13.987052,2024-09-08T13:08:13.987054,2026-03-27T13:08:13.987055
f352e5fd469a0a89,44,BGC,84,3233.7,Shopping|Dining|Entertainment,278202.84,1044,E-wallet Balance|Credit Card,2026-03-18T13:08:13.987075,2023-05-18T13:08:13.987077,2026-03-27T13:08:13.987078
ac2df410b6efa722,39,BGC,87,2819.0,Dining|Entertainment|Shopping,273502.8,743,Credit Card|E-wallet Balance,2026-03-12T13:08:13.987163,2024-03-14T13:08:13.987167,2026-03-27T13:08:13.987168
31c77dbd835c67d5,43,BGC,93,4283.0,Dining|Entertainment|Shopping,358586.13,636,Credit Card|E-wallet Balance,2026-03-02T13:08:13.987194,2024-06-29T13:08:13.987197,2026-03-27T13:08:13.987198
13de940fcb2ae9dd,34,Taguig,72,2475.74,Shopping|Dining|Entertainment,169821.11,268,Credit Card|E-wallet Balance,2026-02-28T13:08:13.987218,2025-07-02T13:08:13.987221,2026-03-27T13:08:13.987222
bf35b4d2e7f093de,31,Makati,65,4581.94,Shopping|Dining|Entertainment,284281.28,824,Credit Card|E-wallet Balance,2026-03-06T13:08:13.987242,2023-12-24T13:08:13.987244,2026-03-27T13:08:13.987245
62bf228e1f88aead,41,Taguig,98,3600.28,Entertainment|Dining|Shopping,337777.13,916,Credit Card|E-wallet Balance,2026-03-08T13:08:13.987266,2023-09-23T13:08:13.987268,2026-03-27T13:08:13.987269
6630166816ffe3f0,33,Makati,68,3514.01,Shopping|Entertainment|Dining,192734.61,956,Credit Card|E-wallet Balance,2026-03-03T13:08:13.987289,2023-08-14T13:08:13.987291,2026-03-27T13:08:13.987291
d479ff8639e5a7e9,44,Taguig,68,3795.29,Dining|Entertainment|Shopping,245818.24,96,E-wallet Balance|Credit Card,2026-03-27T13:08:13.987311,2025-12-21T13:08:13.987313,2026-03-27T13:08:13.987314
e0c1d214358993a9,31,Makati,78,2558.04,Entertainment|Shopping|Dining,169868.1,165,E-wallet Balance|Credit Card,2026-03-03T13:08:13.987334,2025-10-13T13:08:13.987336,2026-03-27T13:08:13.987337
ae9204fa85db3168,30,BGC,76,3061.96,Shopping|Entertainment|Dining,276584.82,193,Credit Card|E-wallet Balance,2026-03-23T13:08:13.987376,2025-09-15T13:08:13.987378,2026-03-27T13:08:13.987379
a85a124499d41261,36,Makati,75,3720.76,Entertainment|Dining|Shopping,319922.06,838,E-wallet Balance|Credit Card,2026-02-28T13:08:13.987399,2023-12-10T13:08:13.987402,2026-03-27T13:08:13.987402
386d87a6718ebe2c,44,BGC,95,3373.57,Entertainment|Shopping|Dining,269291.34,1017,E-wallet Balance|Credit Card,2026-02-28T13:08:13.987423,2023-06-14T13:08:13.987425,2026-03-27T13:08:13.987426
d3ea6fabb80ef2a2,32,BGC,78,2461.63,Entertainment|Dining|Shopping,225756.28,886,E-wallet Balance|Credit Card,2026-03-07T13:08:13.987446,2023-10-23T13:08:13.987448,2026-03-27T13:08:13.987449
badf4f453c0309df,31,BGC,63,4801.11,Dining|Entertainment|Shopping,346986.79,760,E-wallet Balance|Credit Card,2026-03-09T13:08:13.987469,2024-02-26T13:08:13.987471,2026-03-27T13:08:13.987472
